Drug A,Drug B,Cell Line Name,Score
dexamethasone,Sunitinib,NCIH520,-12.147399114840605
vinblastine,Sunitinib,SK-OV-3,3.62056380925444
dexamethasone,geldanamycin,NCIH520,-35.2906329121599
dexamethasone,Sunitinib,PA1,1.437241653553571
dexamethasone,Dasatinib,SKMEL30,-6.560167066336443
vinblastine,Lapatinib,HT144,1.3155747227446202
Sunitinib,Sorafenib,UWB1289,-3.21662088766757
paclitaxel,Erlotinib,RPMI7951,0.8825935384285006
Dasatinib,Sorafenib,CAOV3,7.656482330373112
metformin,Sunitinib,OV90,5.5273920092716775
paclitaxel,Erlotinib,LOVO,5.29091659278858
metformin,Dasatinib,LOVO,-9.325981865786185
dexamethasone,Lapatinib,RKO,-24.992167376126925
metformin,geldanamycin,SKMEL30,-27.8178569354009
Lapatinib,geldanamycin,RKO,2.446050707651698
dexamethasone,Sorafenib,NCIH1650,-14.409506408843407
Lapatinib,Erlotinib,HT144,-2.6304973605131474
Sunitinib,Lapatinib,PA1,17.8138573048897
metformin,Sorafenib,RKO,-44.7886924625105
metformin,Erlotinib,LOVO,-35.8165916579592
Vorinostat,Sunitinib,A375,-2.3538192484503564
vinblastine,Dasatinib,NCIH2122,-91.8886792382854
Sunitinib,Sorafenib,SKMES1,-11.9299972333177
Sunitinib,geldanamycin,UWB1289,-9.509135784465323
Erlotinib,Dasatinib,SW-620,11.579228393987275
Vorinostat,Sunitinib,NCIH520,-0.6907348474047925
dexamethasone,Sunitinib,SW-620,-24.2508933717269
Lapatinib,Dasatinib,NCIH1650,8.596988309863011
metformin,Erlotinib,A427,-28.0249952668106
vinblastine,Erlotinib,RKO,6.987950206462267
paclitaxel,Sunitinib,OVCAR3,-16.967828162594074
Sunitinib,Dasatinib,HT144,-3.963646539183849
vinblastine,Sunitinib,HT29,-2.591242863373206
Lapatinib,geldanamycin,A427,0.8086942897832163
Erlotinib,geldanamycin,HCT116,7.06923762363823
dexamethasone,Lapatinib,NCIH520,4.001938538520379
vinblastine,Dasatinib,SW-620,-40.7258600860177
vinblastine,Sorafenib,HCT116,5.59963570142504
metformin,Sunitinib,HT144,-14.57002364123529
Vorinostat,Erlotinib,HT29,1.888243484494037
vinblastine,Erlotinib,HT144,7.380729755239978
Lapatinib,Sorafenib,A375,5.029017096161708
dexamethasone,geldanamycin,HT29,-21.6327950573002
metformin,Sorafenib,OVCAR3,-26.912205886836706
metformin,geldanamycin,LOVO,-16.4910721624856
paclitaxel,geldanamycin,HCT116,-2.33292598982445
vinblastine,Sorafenib,A2780,4.338369925074482
Vorinostat,Dasatinib,SW-620,-5.73967918172164
Lapatinib,geldanamycin,SKMEL30,3.6035536346157695
metformin,Sunitinib,CAOV3,-45.634880019414
dexamethasone,geldanamycin,NCIH1650,-32.1283374054069
vinblastine,Vorinostat,RPMI7951,2.26767773086615
Vorinostat,Lapatinib,A2058,-0.2898522089969393
Vorinostat,Sunitinib,NCIH23,-4.12581810820042
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422
metformin,Sorafenib,MDAMB436,-52.7336020518746
vinblastine,Lapatinib,UACC62,-0.4381862293696001
metformin,geldanamycin,RPMI7951,-10.594900847222812
paclitaxel,Sunitinib,HT29,3.1416241584890576
Vorinostat,Sunitinib,A427,-9.93375477053989
paclitaxel,Sorafenib,NCIH2122,-7.283890318199592
Vorinostat,Lapatinib,NCIH23,-5.89266438028177
Dasatinib,Sorafenib,OCUBM,4.85634828411675
dexamethasone,Lapatinib,CAOV3,14.6352674345898
paclitaxel,Sunitinib,OV90,-5.77436797253085
Sunitinib,Dasatinib,SW837,10.909208084253878
Vorinostat,Erlotinib,T-47D,5.635020609606415
Lapatinib,geldanamycin,NCIH2122,4.30511943579503
vinblastine,Sorafenib,NCIH520,2.603164662477901
dexamethasone,Erlotinib,HCT116,-30.7199022255615
metformin,Dasatinib,SW837,-17.5801214502402
vinblastine,Sunitinib,SW837,-2.66483863280114
metformin,Sunitinib,NCIH2122,-6.512385872303066
Dasatinib,geldanamycin,CAOV3,-5.39913759737588
metformin,Vorinostat,T-47D,-21.4141717786538
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496
paclitaxel,Dasatinib,LOVO,7.276768036701751
vinblastine,Dasatinib,SKMEL30,-58.5527340809363
vinblastine,Lapatinib,HCT116,-25.781275563237
paclitaxel,Sunitinib,NCIH1650,-3.73521146317182
paclitaxel,Vorinostat,UACC62,0.7651079053562314
Sunitinib,Erlotinib,A2058,8.747205755218493
dexamethasone,Dasatinib,SW837,-12.909633143366396
Sunitinib,Dasatinib,SW-620,8.86280218600469
paclitaxel,Erlotinib,OCUBM,2.8274240704709
Vorinostat,Lapatinib,A427,-11.18181257464061
Sunitinib,Dasatinib,RKO,19.33685959748449
dexamethasone,Sunitinib,A2780,-21.8962191024866
dexamethasone,Sorafenib,NCIH2122,-7.81388191369781
vinblastine,Sorafenib,SKMEL30,5.99108205682079
Vorinostat,Sunitinib,SW837,-10.1192188918475
paclitaxel,Vorinostat,NCIH520,3.600655729290548
geldanamycin,Sorafenib,NCIH2122,0.6884341878779402
Lapatinib,Erlotinib,NCIH2122,3.42106467876526
Dasatinib,Sorafenib,UWB1289,6.01696699102072
dexamethasone,Lapatinib,SKMEL30,-12.24911226903676
metformin,Dasatinib,VCAP,0.046018285265003
vinblastine,Sunitinib,SKMES1,-6.61979034735207
Lapatinib,geldanamycin,OCUBM,-1.7663441991754285
metformin,geldanamycin,OVCAR3,-24.96156751119129
metformin,Vorinostat,LOVO,-35.0272315856836
vinblastine,Lapatinib,OCUBM,4.27399441028646
Vorinostat,Dasatinib,A2780,-6.31868596379813
dexamethasone,geldanamycin,HCT116,-15.5157954828953
vinblastine,Vorinostat,OCUBM,-6.00025755794808
Erlotinib,Sorafenib,A375,3.7921116228684086
Sunitinib,Lapatinib,OCUBM,18.9715733525152
Sunitinib,geldanamycin,HT144,0.9480162028997956
paclitaxel,Vorinostat,SW-620,-1.0659561461183158
paclitaxel,Lapatinib,RKO,-2.306526469902426
vinblastine,Dasatinib,OVCAR3,-4.03806373695381
vinblastine,geldanamycin,OV90,-3.4922781726655696
metformin,Sorafenib,SW837,-39.0646563811545
Sunitinib,Erlotinib,SK-OV-3,8.35813394800668
metformin,geldanamycin,MDAMB436,-31.4759298257721
Lapatinib,geldanamycin,HT29,0.8105828534072201
paclitaxel,Lapatinib,VCAP,-19.1693792779686
paclitaxel,Lapatinib,HT144,6.46185690649625
paclitaxel,Lapatinib,SKMES1,9.144089281431205
vinblastine,Sorafenib,UACC62,5.265272900492549
Sunitinib,Dasatinib,A375,15.4985727759109
Vorinostat,Sorafenib,NCIH1650,-1.4920816076829602
Vorinostat,Dasatinib,A375,-7.187555808667961
Vorinostat,Sunitinib,PA1,-2.07036107592124
dexamethasone,Dasatinib,PA1,-6.262949496708321
paclitaxel,Sorafenib,SW-620,1.9007667723773176
Lapatinib,Erlotinib,SKMES1,3.028467183462371
geldanamycin,Sorafenib,RKO,-0.0780407432645869
Vorinostat,Dasatinib,OVCAR3,-1.626797120535592
Sunitinib,Dasatinib,HCT116,4.2006804390709
dexamethasone,Lapatinib,LOVO,0.9090871567987184
vinblastine,Sunitinib,HT144,4.69437535963172
Erlotinib,Dasatinib,NCIH520,4.92186081619874
metformin,geldanamycin,NCIH1650,-38.6438610292767
Vorinostat,Sorafenib,RKO,-0.7012610501602399
paclitaxel,Sunitinib,SW837,-1.73607437190069
Vorinostat,Sunitinib,SK-OV-3,-5.775806690181939
vinblastine,Vorinostat,NCI-H460,-7.42349600405968
Dasatinib,Sorafenib,UACC62,2.3065604778561424
Vorinostat,Erlotinib,A2058,3.455876052191651
vinblastine,Lapatinib,T-47D,-1.2497809936708242
dexamethasone,Sorafenib,SKMEL30,-5.17831154550348
Lapatinib,Sorafenib,UACC62,8.88265541550952
paclitaxel,Lapatinib,MDAMB436,-1.6521884315998507
Erlotinib,Dasatinib,RPMI7951,2.85060083445348
geldanamycin,Sorafenib,T-47D,9.0758909366509
vinblastine,Dasatinib,UACC62,-1.4680391508473674
paclitaxel,Sunitinib,A2058,0.7445982178878973
dexamethasone,Lapatinib,SW-620,0.2404076931068699
paclitaxel,Dasatinib,RPMI7951,2.1112971208509976
metformin,Lapatinib,SKMES1,-22.2455703021075
Lapatinib,Dasatinib,SW-620,-0.003939288658445
metformin,Sorafenib,CAOV3,-24.4869919201538
Vorinostat,Erlotinib,SKMES1,6.63109301847755
Dasatinib,Sorafenib,SKMES1,-5.8684323426223
Dasatinib,geldanamycin,OV90,2.24572304437811
dexamethasone,Sorafenib,A427,-8.65496498210776
Lapatinib,Dasatinib,LOVO,8.833837192566008
Lapatinib,geldanamycin,NCIH520,0.86771933446589
Lapatinib,Erlotinib,UWB1289,5.162821279449693
paclitaxel,Sunitinib,UWB1289,-2.095241650043551
paclitaxel,geldanamycin,A375,-1.32131943338233
Lapatinib,Erlotinib,RPMI7951,-0.4271227388875901
Sunitinib,Erlotinib,NCIH2122,7.837521570550837
vinblastine,Dasatinib,NCIH23,-0.3530077955256401
vinblastine,Sorafenib,HT29,-2.0240269290899
metformin,Vorinostat,UWB1289,-9.762453719841735
metformin,Dasatinib,NCIH520,-0.592182005541919
Sunitinib,Sorafenib,RPMI7951,-18.1797235112709
Vorinostat,Lapatinib,UACC62,6.167862854629888
Vorinostat,Lapatinib,NCI-H460,-10.398648228661925
paclitaxel,Dasatinib,NCIH23,0.1752112379752922
paclitaxel,Sorafenib,MDAMB436,-5.45440876641342
vinblastine,Erlotinib,UACC62,7.285509446842615
Sunitinib,Lapatinib,NCIH2122,17.2594267615487
dexamethasone,Sunitinib,HT29,-9.70693692529289
paclitaxel,Dasatinib,A2058,-12.4595255596924
Lapatinib,Sorafenib,OCUBM,7.5482379424635875
dexamethasone,Sorafenib,OCUBM,-11.705366535732304
vinblastine,Erlotinib,OV90,8.922207576391518
vinblastine,Vorinostat,RKO,-0.0918051514147744
paclitaxel,geldanamycin,A427,-2.643556292002
paclitaxel,geldanamycin,SW-620,2.6303171850506604
vinblastine,geldanamycin,A427,-5.331847529263395
metformin,Sunitinib,RPMI7951,-1.757118944268968
Vorinostat,Dasatinib,MDAMB436,-1.9051378030600723
metformin,Dasatinib,HT29,-22.482844278002705
Dasatinib,geldanamycin,NCIH23,-0.6435038581465955
Sunitinib,Erlotinib,VCAP,7.960789166364423
dexamethasone,Lapatinib,A2780,-11.302161927872188
Vorinostat,geldanamycin,A2058,-0.0053525606393112
Sunitinib,Lapatinib,NCIH1650,16.4171583068458
Erlotinib,Dasatinib,NCIH23,6.99756701325662
Vorinostat,Dasatinib,SW837,7.383552345763623
dexamethasone,Lapatinib,VCAP,-10.497767159210698
Vorinostat,Sunitinib,VCAP,-5.2815921348029296
Vorinostat,Sorafenib,SW837,-7.910003358009165
dexamethasone,Vorinostat,UWB1289,-27.8629509568953
Vorinostat,Lapatinib,SW837,5.42509465390903
Erlotinib,Dasatinib,VCAP,4.020569536845237
dexamethasone,Lapatinib,PA1,4.72846919446815
Vorinostat,Lapatinib,A2780,2.5565427438131976
Vorinostat,Dasatinib,SKMES1,-3.454798154796729
vinblastine,Sunitinib,RKO,-1.378759213278819
paclitaxel,geldanamycin,NCIH520,-7.642910278690365
dexamethasone,Dasatinib,OV90,-5.5623675139736175
Sunitinib,Sorafenib,A375,4.316615136301563
Dasatinib,geldanamycin,SW837,8.681027307740193
Erlotinib,Sorafenib,SKMEL30,0.7364260970712593
dexamethasone,Lapatinib,RPMI7951,-19.7520332208299
metformin,geldanamycin,SW837,-23.8934551543691
Sunitinib,Erlotinib,T-47D,-1.14890133483728
Vorinostat,geldanamycin,SKMES1,-8.998840630677615
paclitaxel,Dasatinib,HT29,6.020551076354931
vinblastine,Sorafenib,OCUBM,10.088450856398616
Vorinostat,Erlotinib,SKMEL30,-3.790702882666694
vinblastine,Vorinostat,SW837,-2.248378586620203
paclitaxel,Vorinostat,UWB1289,-0.897066728281827
vinblastine,Dasatinib,T-47D,-6.929951553081727
Lapatinib,Dasatinib,SK-OV-3,4.097668935846943
metformin,geldanamycin,UWB1289,-10.09410467002709
metformin,Erlotinib,NCIH520,-13.315456279797685
dexamethasone,Sunitinib,UACC62,-15.020937907067507
Lapatinib,Dasatinib,VCAP,4.509456424718162
metformin,Sorafenib,OV90,-0.8028238008287005
dexamethasone,Sunitinib,T-47D,3.7804230286959792
Sunitinib,Sorafenib,T-47D,13.71198107208239
paclitaxel,geldanamycin,SKMES1,2.858782897786812
Erlotinib,Sorafenib,A2780,5.31082796058257
vinblastine,geldanamycin,PA1,-12.41068356063
Vorinostat,Lapatinib,MDAMB436,0.7001962140772594
paclitaxel,Dasatinib,OV90,8.24149319055937
dexamethasone,Vorinostat,A375,-35.3994683825842
Sunitinib,Erlotinib,A427,10.960301672714698
Lapatinib,Erlotinib,NCIH23,-2.56542276271332
Lapatinib,Dasatinib,SKMEL30,-6.40442742836347
Vorinostat,Lapatinib,SK-OV-3,1.74273211890989
Vorinostat,geldanamycin,UACC62,-6.745372906074374
Sunitinib,Dasatinib,OV90,-14.7229944429405
vinblastine,Lapatinib,A427,-9.722403045722997
paclitaxel,Sunitinib,SKMES1,0.555665600488549
paclitaxel,Vorinostat,HCT116,-1.593720937577549
metformin,Sunitinib,NCIH520,-24.1634597090208
paclitaxel,Sunitinib,NCIH23,-2.941164138388841
Sunitinib,geldanamycin,RPMI7951,-10.78700495517378
paclitaxel,Erlotinib,UWB1289,1.99934019108803
Sunitinib,geldanamycin,SW-620,1.4955767028094
Vorinostat,Lapatinib,CAOV3,9.014890317831036
dexamethasone,Dasatinib,VCAP,-4.873152982370568
Vorinostat,geldanamycin,UWB1289,4.38808277416547
Lapatinib,Erlotinib,OCUBM,3.4484762474106
Dasatinib,geldanamycin,HT29,5.02066543392875
Lapatinib,geldanamycin,HT144,5.79128728304933
Vorinostat,Dasatinib,HT29,0.9601515747159592
paclitaxel,Dasatinib,NCIH520,-1.5184696160120892
metformin,Sorafenib,NCIH23,-26.0047332498617
dexamethasone,geldanamycin,VCAP,-27.068723822751306
vinblastine,Vorinostat,CAOV3,-10.285920522724917
vinblastine,geldanamycin,RKO,-2.202886656443709
paclitaxel,geldanamycin,PA1,0.5045482395984724
metformin,Sunitinib,OVCAR3,-1.6020246929696491
paclitaxel,Lapatinib,UACC62,3.7078671714499096
Vorinostat,Sorafenib,A375,2.86709961553106
paclitaxel,Sunitinib,T-47D,-24.3954295810688
dexamethasone,geldanamycin,UACC62,-40.3645652505015
metformin,Erlotinib,OCUBM,-12.026803679110706
Sunitinib,Sorafenib,SW837,-18.9061714872788
metformin,Sorafenib,A427,-23.975827854410426
Sunitinib,Dasatinib,RPMI7951,-4.736229867816737
dexamethasone,Lapatinib,NCIH23,-15.4814292943448
Vorinostat,Sunitinib,NCIH1650,-5.527709296795018
Vorinostat,Sorafenib,SW-620,-4.396710286499547
Sunitinib,Sorafenib,A2058,-0.9096556467231308
paclitaxel,Erlotinib,SK-OV-3,4.398848813602776
Vorinostat,Dasatinib,UACC62,-0.568998602339841
vinblastine,Dasatinib,RPMI7951,2.97844031586002
metformin,Sunitinib,SKMEL30,-75.56229656723696
Lapatinib,Erlotinib,HT29,1.5275640312561216
Erlotinib,Sorafenib,OV90,1.1941842843275
dexamethasone,Sorafenib,CAOV3,15.6414782015599
metformin,Lapatinib,A2780,-22.3071231538392
dexamethasone,Dasatinib,RPMI7951,-21.3629045873375
vinblastine,Sunitinib,CAOV3,3.22816419080692
dexamethasone,geldanamycin,UWB1289,-44.2857422252861
metformin,geldanamycin,A2058,-28.3488859938485
metformin,Lapatinib,NCI-H460,-1.2671721747064446
Lapatinib,Sorafenib,HT144,6.093529951556334
Dasatinib,Sorafenib,RPMI7951,-2.260381023139061
vinblastine,Dasatinib,A427,0.4664503305112299
Lapatinib,Dasatinib,NCIH520,3.78247800369874
vinblastine,Sunitinib,NCIH2122,-2.552277046947741
vinblastine,Sunitinib,RPMI7951,-14.277645616907492
dexamethasone,geldanamycin,CAOV3,-2.7077151362496297
Erlotinib,geldanamycin,UWB1289,-3.9331393974605526
vinblastine,Vorinostat,MDAMB436,0.1461877509898399
Erlotinib,Sorafenib,T-47D,1.055995951979529
Sunitinib,Erlotinib,MDAMB436,4.76541245752904
vinblastine,Sorafenib,CAOV3,1.907333647224608
dexamethasone,Sorafenib,T-47D,-10.956818171714705
paclitaxel,Sunitinib,CAOV3,2.9737175212081803
Vorinostat,Sorafenib,OCUBM,-1.9263965715605047
paclitaxel,Erlotinib,HT29,4.25403099118957
dexamethasone,Erlotinib,SKMES1,-11.69780882660921
paclitaxel,geldanamycin,NCIH23,-2.1789667599796294
paclitaxel,Sorafenib,PA1,-2.111656589218961
Vorinostat,Lapatinib,LOVO,-0.3284521577656807
metformin,Vorinostat,CAOV3,-15.746453943284
metformin,Dasatinib,UWB1289,-8.2299173561342
paclitaxel,Sunitinib,UACC62,0.0804428699766095
paclitaxel,geldanamycin,HT144,3.7347243087796
vinblastine,Dasatinib,NCIH520,-7.042636248773623
vinblastine,geldanamycin,MDAMB436,0.51700222845629
dexamethasone,Sorafenib,SKMES1,1.61677665352485
Sunitinib,Sorafenib,RKO,-7.378812419643663
vinblastine,Vorinostat,HCT116,-4.96580172718434
Dasatinib,Sorafenib,SK-OV-3,4.755697845162629
Lapatinib,geldanamycin,A375,-6.135426654744688
vinblastine,Dasatinib,RKO,-5.316952415477393
vinblastine,Lapatinib,LOVO,-1.768261666543676
metformin,Dasatinib,MDAMB436,1.9806048133258944
metformin,Sunitinib,RKO,-58.40351531723695
dexamethasone,geldanamycin,LOVO,-10.249148139079496
paclitaxel,Lapatinib,HT29,1.844566842421384
metformin,Erlotinib,SK-OV-3,-60.49569009623433
dexamethasone,Dasatinib,A2058,-11.113180908425988
dexamethasone,Sorafenib,UACC62,-11.9846830308257
Vorinostat,Sorafenib,NCI-H460,-0.0084306638066775
dexamethasone,Dasatinib,A375,-19.469018973061075
Sunitinib,geldanamycin,A375,11.644495901203598
paclitaxel,Dasatinib,SKMES1,6.58117049992555
vinblastine,Vorinostat,VCAP,-0.1898191226144924
vinblastine,Vorinostat,A427,-8.36198121766124
dexamethasone,Dasatinib,MDAMB436,-9.953220777101093
Vorinostat,Sorafenib,A2058,-3.9552380984537248
paclitaxel,Vorinostat,NCIH1650,0.3224388648416145
vinblastine,Dasatinib,A2058,-8.677497573270493
vinblastine,Sunitinib,VCAP,-1.1091988250418725
metformin,Lapatinib,A375,-1.67197513843126
Lapatinib,Dasatinib,SKMES1,12.566471603210276
paclitaxel,Sorafenib,LOVO,-6.79658968512302
dexamethasone,Erlotinib,UACC62,-25.55316918036869
Vorinostat,Sorafenib,UWB1289,4.39789099231211
metformin,Erlotinib,A2058,-83.9761260280997
Sunitinib,geldanamycin,MDAMB436,3.939818822274421
Erlotinib,geldanamycin,SKMEL30,4.07090957771029
Vorinostat,Sorafenib,NCIH2122,-8.251107402184557
dexamethasone,Erlotinib,NCIH23,-24.2572199033326
Sunitinib,Lapatinib,HCT116,-3.195242757261453
Vorinostat,Sunitinib,HT29,3.60913262992784
paclitaxel,Sorafenib,T-47D,3.88810032819938
Erlotinib,Sorafenib,OCUBM,2.391980620215489
Lapatinib,geldanamycin,LOVO,-1.857666460494741
dexamethasone,Sorafenib,A2058,-7.1526743450051855
vinblastine,geldanamycin,HT144,-1.4230966237807086
paclitaxel,Sorafenib,NCI-H460,3.1327986373042376
metformin,Erlotinib,MDAMB436,-42.2483635713802
Sunitinib,geldanamycin,PA1,9.60447820177431
Erlotinib,Sorafenib,LOVO,-4.0896099478500325
Dasatinib,geldanamycin,RKO,-2.8447496930443927
paclitaxel,Dasatinib,A427,3.47166270740147
Sunitinib,Sorafenib,NCIH1650,-13.1809903671301
Sunitinib,Dasatinib,OCUBM,6.874655354673765
Erlotinib,Sorafenib,SKMES1,-4.75101729862813
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405
Erlotinib,Dasatinib,NCIH1650,11.2728180991378
metformin,geldanamycin,A427,-4.752960817423343
geldanamycin,Sorafenib,A427,1.350733135180331
vinblastine,Erlotinib,RPMI7951,7.196532980977684
dexamethasone,Vorinostat,PA1,-34.727836669101
Erlotinib,Sorafenib,RKO,2.099307195887115
dexamethasone,Vorinostat,NCIH2122,-6.42491227706334
Vorinostat,Sunitinib,OVCAR3,-13.790764753514
Erlotinib,geldanamycin,NCIH1650,7.206977941743588
vinblastine,Sorafenib,SW-620,5.006519903780723
Vorinostat,Sorafenib,HT144,-4.665207913971671
paclitaxel,Vorinostat,PA1,-0.4402086584014632
vinblastine,Sorafenib,UWB1289,5.034618319433818
paclitaxel,Sunitinib,A375,8.149714042401495
Sunitinib,Erlotinib,UACC62,11.555346181601609
geldanamycin,Sorafenib,HT144,2.4288820651169605
Erlotinib,geldanamycin,RKO,-5.36204355968609
Dasatinib,geldanamycin,OVCAR3,0.5211206139658471
vinblastine,Sunitinib,SKMEL30,-3.119647295186995
paclitaxel,Erlotinib,HT144,5.45103123545738
vinblastine,Dasatinib,PA1,-0.1091636509260827
dexamethasone,Dasatinib,SW-620,2.51340467963473
metformin,Dasatinib,CAOV3,-9.979741434164584
metformin,Vorinostat,NCIH1650,-18.5255095356289
paclitaxel,Dasatinib,NCIH2122,-44.9949251983702
paclitaxel,Dasatinib,UACC62,-7.69948364751984
Erlotinib,geldanamycin,A427,0.7652624054000594
Vorinostat,geldanamycin,NCIH520,-4.764629840066975
Sunitinib,Erlotinib,OVCAR3,-0.9529303605806088
paclitaxel,Lapatinib,SW-620,-34.8552692363716
Vorinostat,Erlotinib,HCT116,-1.130678948105339
vinblastine,Lapatinib,SKMEL30,-17.4030551064212
dexamethasone,Lapatinib,UACC62,-12.7386491421071
paclitaxel,Dasatinib,SW837,3.6053774296538297
dexamethasone,Vorinostat,HT29,-35.4604736838065
metformin,Dasatinib,NCI-H460,-0.670930828719279
Sunitinib,Erlotinib,SKMEL30,1.83593808226401
vinblastine,Vorinostat,NCIH2122,2.35160533891099
paclitaxel,Sorafenib,RKO,-1.0680791130593923
Sunitinib,Dasatinib,HT29,24.5800902168924
dexamethasone,Sorafenib,HT144,-17.4841411730512
geldanamycin,Sorafenib,SW837,-3.36903782007548
Dasatinib,geldanamycin,PA1,2.667044757168528
metformin,geldanamycin,HT29,-22.9610154952969
dexamethasone,Sunitinib,NCI-H460,4.584421564331302
Vorinostat,geldanamycin,MDAMB436,4.49646859469848
geldanamycin,Sorafenib,SKMES1,-2.8859593337581737
Lapatinib,Erlotinib,SKMEL30,-3.31847606547329
metformin,Dasatinib,SW-620,9.04709717330502
Erlotinib,geldanamycin,HT29,0.7942566624333496
paclitaxel,geldanamycin,OCUBM,4.480465220149085
Sunitinib,Erlotinib,RKO,0.2475632146873464
Sunitinib,Erlotinib,CAOV3,6.71098989067457
dexamethasone,geldanamycin,NCI-H460,-21.0606958753072
Dasatinib,geldanamycin,SKMES1,6.86106163750481
Erlotinib,Dasatinib,A2058,8.658679095048068
geldanamycin,Sorafenib,HCT116,-2.20364176327536
paclitaxel,Lapatinib,OVCAR3,1.6198341998494314
paclitaxel,Vorinostat,A427,-5.25293160621848
metformin,Dasatinib,NCIH23,-7.920344649869953
Sunitinib,Dasatinib,A2058,18.1939100849816
dexamethasone,Sorafenib,NCI-H460,-12.7315114055493
Sunitinib,Erlotinib,NCIH1650,12.7359625054994
paclitaxel,Sunitinib,VCAP,-8.46093254820262
paclitaxel,Vorinostat,SW837,4.071661498679735
dexamethasone,Erlotinib,NCIH520,-2.308732762121495
vinblastine,geldanamycin,A375,3.010752586641185
Vorinostat,Sorafenib,CAOV3,6.92534745147092
metformin,Dasatinib,OV90,-2.54595208771381
Sunitinib,geldanamycin,OCUBM,6.80321923705408
geldanamycin,Sorafenib,LOVO,-10.288292260688207
Vorinostat,geldanamycin,LOVO,-6.055427015859325
Sunitinib,Lapatinib,NCIH520,7.028135642932115
Vorinostat,geldanamycin,NCIH2122,-1.0683487237199796
Sunitinib,Sorafenib,A2780,-1.059512617215007
Erlotinib,geldanamycin,T-47D,4.065326821312747
metformin,geldanamycin,SK-OV-3,-27.5445722402187
Sunitinib,Dasatinib,MDAMB436,9.94612085382829
vinblastine,Sunitinib,NCIH23,-5.97248436581227
Erlotinib,Dasatinib,LOVO,7.827394642815597
vinblastine,geldanamycin,NCI-H460,-4.763634360062484
vinblastine,Sorafenib,SK-OV-3,12.5056328567953
metformin,Erlotinib,HCT116,-89.5439156156453
dexamethasone,geldanamycin,RPMI7951,-34.3143130117107
Lapatinib,Dasatinib,OCUBM,17.709922444879297
Vorinostat,Sunitinib,NCI-H460,3.67041582610247
vinblastine,geldanamycin,HCT116,-6.13466459150186
dexamethasone,Lapatinib,SW837,-6.4648984000359935
Vorinostat,Lapatinib,OVCAR3,2.75380173901167
paclitaxel,Lapatinib,A427,-0.6715208179901364
metformin,Sorafenib,A2058,-46.587141393021525
Lapatinib,Sorafenib,MDAMB436,-8.393586343504198
vinblastine,Sunitinib,A2058,2.63157412115867
Lapatinib,Erlotinib,SW-620,-10.586292641023492
Vorinostat,geldanamycin,RKO,-3.0453156276270903
metformin,Lapatinib,SW837,-22.9219832537164
Erlotinib,geldanamycin,NCI-H460,4.49418879319923
Lapatinib,Erlotinib,A375,-9.231606713935047
vinblastine,Vorinostat,UWB1289,-0.0075038478591599
paclitaxel,Vorinostat,HT144,5.05355462238675
paclitaxel,geldanamycin,VCAP,-6.897600670415837
Dasatinib,Sorafenib,T-47D,5.893700156574014
Erlotinib,Sorafenib,SK-OV-3,3.557691046156
Lapatinib,Dasatinib,A2058,14.9823899147147
Sunitinib,geldanamycin,SKMEL30,0.7860328468455551
metformin,geldanamycin,T-47D,3.547124544521316
metformin,Erlotinib,UWB1289,-12.840088322870097
paclitaxel,Erlotinib,NCIH2122,-1.94666134980912
Dasatinib,geldanamycin,HCT116,-20.9676231329802
paclitaxel,Vorinostat,SKMES1,-1.7943154401891548
vinblastine,Vorinostat,A375,-5.14141487663266
Sunitinib,Dasatinib,LOVO,10.292368565007404
Sunitinib,geldanamycin,A2058,6.795393661635613
dexamethasone,Sunitinib,NCIH1650,-7.156550033865472
paclitaxel,Sorafenib,NCIH23,-2.6184282494780104
dexamethasone,Sunitinib,UWB1289,-8.80546181278599
Lapatinib,Sorafenib,HCT116,2.4866177573815964
metformin,Lapatinib,MDAMB436,-14.6311710829416
Dasatinib,geldanamycin,MDAMB436,0.5403453062071405
Sunitinib,geldanamycin,NCIH23,-2.683955047842884
dexamethasone,geldanamycin,RKO,-46.39510994896701
dexamethasone,Vorinostat,NCIH23,-27.3858072066324
geldanamycin,Sorafenib,PA1,-0.874105623616695
dexamethasone,Sorafenib,SW837,-13.4089268865456
Erlotinib,Dasatinib,SKMEL30,-12.281506448986304
metformin,Sunitinib,A375,-55.54568697318505
Vorinostat,geldanamycin,HT144,-3.77133000272187
vinblastine,Sunitinib,OV90,-82.13826531723697
paclitaxel,Sorafenib,OCUBM,2.806732553915905
Sunitinib,Erlotinib,LOVO,9.550892694239591
Erlotinib,Sorafenib,NCIH1650,14.3436638764016
dexamethasone,Sunitinib,OVCAR3,7.158235365631607
metformin,Dasatinib,T-47D,-4.534682244798708
metformin,Dasatinib,SKMEL30,-7.211196994815285
Vorinostat,Lapatinib,UWB1289,0.8617451361473882
Erlotinib,Sorafenib,VCAP,7.190050317883171
paclitaxel,Vorinostat,OVCAR3,3.1988276731025875
paclitaxel,Sorafenib,SW837,-5.800670766453999
Erlotinib,Sorafenib,MDAMB436,-4.144685584269085
paclitaxel,Sunitinib,SW-620,6.753311816554961
vinblastine,Erlotinib,OVCAR3,4.93167956005568
geldanamycin,Sorafenib,A2058,8.652061852316729
Sunitinib,geldanamycin,A427,5.87221574658101
